,division,assembly,bioproject,organism_name,infraspecific_name,#assembly_accession,genome_size,fasta_filename,downloaded_filename,query_length,subject_length,blast_output,n_of_-7,n_of_-6,n_of_-5,n_of_-4,n_of_-3,n_of_-2,n_of_-1,n_of_0,n_of_1,n_of_2,n_of_3,n_of_4,n_of_5,n_of_6,n_of_7,binary_filename
,796027,GCA_001640025.2,PRJNA342695,Sugiyamaella lignohabitans,strain=CBS 10342,GCF_001640025.1,15938258,Sugiyamaella_lignohabitans_gca_001640025.ASM164002v2.dna.toplevel.fa,GCF_001640025.1_ASM164002v2_genomic.fna.gz, 15982127, 15938258,Sugiyamaella_lignohabitans_gca_001640025.ASM164002v2.dna.toplevel.fa_vs_GCF_001640025.1_ASM164002v2_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,15938258,0,0,0,0,0,0,Sugiyamaella_lignohabitans_gca_001640025_subject_array_1753473913.bin
,84753,GCA_000747765.1,PRJNA302316,Moesziomyces antarcticus,strain=JCM 10317,GCF_000747765.1,18111965,Moesziomyces_antarcticus_gca_000747765.ASM74776v1.dna.toplevel.fa,GCF_000747765.1_ASM74776v1_genomic.fna.gz, 18111965, 18111965,Moesziomyces_antarcticus_gca_000747765.ASM74776v1.dna.toplevel.fa_vs_GCF_000747765.1_ASM74776v1_genomic.fna_blast.xml,0,0,0,1,0,0,6,31043,18080851,0,21,40,3,0,0,Moesziomyces_antarcticus_gca_000747765_subject_array_1753474019.bin
,84753,GCA_900322835.1,PRJNA302316,Moesziomyces antarcticus,strain=JCM 10317,GCF_000747765.1,18111965,Moesziomyces_antarcticus_gca_900322835.Pse_antar_v1.dna.toplevel.fa,GCF_000747765.1_ASM74776v1_genomic.fna.gz, 18376790, 18111965,Moesziomyces_antarcticus_gca_900322835.Pse_antar_v1.dna.toplevel.fa_vs_GCF_000747765.1_ASM74776v1_genomic.fna_blast.xml,0,0,132,26,0,0,93,266661,11267203,0,237,1184,6576232,0,197,Moesziomyces_antarcticus_gca_900322835_subject_array_1753474026.bin
,856822,GCA_001646965.1,PRJNA342681,Fonsecaea nubica,strain=CBS 269.64,GCF_001646965.1,33787447,Fonsecaea_nubica_gca_001646965.ASM164696v1.dna.toplevel.fa,GCF_001646965.1_ASM164696v1_genomic.fna.gz, 33787447, 33787447,Fonsecaea_nubica_gca_001646965.ASM164696v1.dna.toplevel.fa_vs_GCF_001646965.1_ASM164696v1_genomic.fna_blast.xml,0,0,0,0,0,0,2,99,33787345,0,0,1,0,0,0,Fonsecaea_nubica_gca_001646965_subject_array_1753474037.bin
,857342,GCA_003019875.1,PRJNA453595,Amorphotheca resinae ATCC 22711,strain=ATCC 22711,GCF_003019875.1,28632918,Amorphotheca_resinae_atcc_22711_gca_003019875.Amore1.dna.toplevel.fa,GCF_003019875.1_Amore1_genomic.fna.gz, 28632918, 28632918,Amorphotheca_resinae_atcc_22711_gca_003019875.Amore1.dna.toplevel.fa_vs_GCF_003019875.1_Amore1_genomic.fna_blast.xml,0,0,14,1,0,0,11,168324,28462543,0,8,245,1752,0,20,Amorphotheca_resinae_atcc_22711_gca_003019875_subject_array_1753474079.bin
,858893,GCA_000230625.1,PRJNA225511,Exophiala dermatitidis NIH/UT8656,strain=NIH/UT8656,GCF_000230625.1,26350763,Exophiala_dermatitidis_nih_ut8656_gca_000230625.Exop_derm_V1.dna.toplevel.fa,GCF_000230625.1_Exop_derm_V1_genomic.fna.gz, 26376767, 26376767,Exophiala_dermatitidis_nih_ut8656_gca_000230625.Exop_derm_V1.dna.toplevel.fa_vs_GCF_000230625.1_Exop_derm_V1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,26376767,0,0,0,0,0,0,Exophiala_dermatitidis_nih_ut8656_gca_000230625_subject_array_1753474090.bin
,869754,GCA_001664035.1,PRJNA342692,Metschnikowia bicuspidata var. bicuspidata NRRL YB-4993,strain=NRRL YB-4993,GCF_001664035.1,16055203,Metschnikowia_bicuspidata_var_bicuspidata_nrrl_yb_4993_gca_001664035.Metbi1.dna.toplevel.fa,GCF_001664035.1_Metbi1_genomic.fna.gz, 16055203, 16055203,Metschnikowia_bicuspidata_var_bicuspidata_nrrl_yb_4993_gca_001664035.Metbi1.dna.toplevel.fa_vs_GCF_001664035.1_Metbi1_genomic.fna_blast.xml,0,0,2,0,0,0,4,373719,15681159,0,5,45,267,0,2,Metschnikowia_bicuspidata_var_bicuspidata_nrrl_yb_4993_gca_001664035_subject_array_1753474098.bin
,871575,GCA_000187245.3,PRJNA264114,Ogataea parapolymorpha DL-1,strain=DL-1,GCF_000187245.1,8874589,Ogataea_parapolymorpha_dl_1_gca_000187245.Hansenula_2.dna.toplevel.fa,GCF_000187245.1_Hansenula_2_genomic.fna.gz, 8874589, 8874589,Ogataea_parapolymorpha_dl_1_gca_000187245.Hansenula_2.dna.toplevel.fa_vs_GCF_000187245.1_Hansenula_2_genomic.fna_blast.xml,0,0,0,0,0,0,0,4200,8870389,0,0,0,0,0,0,Ogataea_parapolymorpha_dl_1_gca_000187245_subject_array_1753474101.bin
,87229,GCA_004786265.1,PRJNA691331,Botrytis porri,strain=MUCL 3234,GCF_014898465.1,46789968,Botrytis_porri_gca_004786265.ASM478626v1.dna.toplevel.fa,GCF_014898465.1_ASM1489846v1_genomic.fna.gz, 42958358, 46789968,Botrytis_porri_gca_004786265.ASM478626v1.dna.toplevel.fa_vs_GCF_014898465.1_ASM1489846v1_genomic.fna_blast.xml,1,0,9866,1877,3,0,10881,753295,23339989,0,19138,604907,22033429,0,16582,Botrytis_porri_gca_004786265_subject_array_1753474147.bin
,879819,GCA_001027345.1,PRJNA1120906,Cutaneotrichosporon oleaginosum,strain=ATCC 20508,GCF_008065305.1,19820908,Cutaneotrichosporon_oleaginosum_gca_001027345.Triol1.dna.toplevel.fa,GCF_008065305.1_ASM806530v1_genomic.fna.gz, 19835558, 19820908,Cutaneotrichosporon_oleaginosum_gca_001027345.Triol1.dna.toplevel.fa_vs_GCF_008065305.1_ASM806530v1_genomic.fna_blast.xml,0,0,127,22,0,0,89,63151,9155155,0,637,1317,10599740,0,670,Cutaneotrichosporon_oleaginosum_gca_001027345_subject_array_1753474156.bin
,879819,GCA_008065305.1,PRJNA1120906,Cutaneotrichosporon oleaginosum,strain=ATCC 20508,GCF_008065305.1,19820908,Cutaneotrichosporon_oleaginosum_gca_008065305.ASM806530v1.dna.toplevel.fa,GCF_008065305.1_ASM806530v1_genomic.fna.gz, 19820908, 19820908,Cutaneotrichosporon_oleaginosum_gca_008065305.ASM806530v1.dna.toplevel.fa_vs_GCF_008065305.1_ASM806530v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,19820908,0,0,0,0,0,0,Cutaneotrichosporon_oleaginosum_gca_008065305_subject_array_1753474163.bin
,881290,GCA_000250985.1,PRJNA242543,Nematocida parisii ERTm1,strain=ERTm1,GCF_000250985.1,4071346,Nematocida_parisii_ertm1_gca_000250985.Nema_parisii_ERTm1_V3.dna.toplevel.fa,GCF_000250985.1_Nema_parisii_ERTm1_V3_genomic.fna.gz, 4071346, 4071346,Nematocida_parisii_ertm1_gca_000250985.Nema_parisii_ERTm1_V3.dna.toplevel.fa_vs_GCF_000250985.1_Nema_parisii_ERTm1_V3_genomic.fna_blast.xml,0,0,3,0,0,0,1,41667,4029529,0,2,32,112,0,0,Nematocida_parisii_ertm1_gca_000250985_subject_array_1753474165.bin
,907965,GCA_000277815.3,PRJNA173349,Encephalitozoon hellem ATCC 50504,strain=ATCC 50504,GCF_000277815.2,2251784,Encephalitozoon_hellem_atcc_50504_gca_000277815.ASM27781v3.dna.toplevel.fa,GCF_000277815.2_ASM27781v3_genomic.fna.gz, 2251784, 2251784,Encephalitozoon_hellem_atcc_50504_gca_000277815.ASM27781v3.dna.toplevel.fa_vs_GCF_000277815.2_ASM27781v3_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,2251784,0,0,0,0,0,0,Encephalitozoon_hellem_atcc_50504_gca_000277815_subject_array_1753474166.bin
,91492,GCA_001078395.1,PRJNA758027,Aspergillus udagawae,strain=IFM 46973,GCF_001078395.1,32252303,Aspergillus_udagawae_gca_001078395.Aud_assembly01.dna.toplevel.fa,GCF_001078395.1_Aud_assembly02_genomic.fna.gz, 32185562, 32252303,Aspergillus_udagawae_gca_001078395.Aud_assembly01.dna.toplevel.fa_vs_GCF_001078395.1_Aud_assembly02_genomic.fna_blast.xml,0,0,421,56,0,0,283,251229,13169589,0,526,10445,18818801,0,953,Aspergillus_udagawae_gca_001078395_subject_array_1753474178.bin
,91492,GCA_010724135.1,PRJNA758027,Aspergillus udagawae,strain=IFM 46973,GCF_001078395.1,32252303,Aspergillus_udagawae_gca_010724135.ASM1072413v1.dna.toplevel.fa,GCF_001078395.1_Aud_assembly02_genomic.fna.gz, 33476550, 32252303,Aspergillus_udagawae_gca_010724135.ASM1072413v1.dna.toplevel.fa_vs_GCF_001078395.1_Aud_assembly02_genomic.fna_blast.xml,0,0,10219,1402,0,0,10798,2450897,14209700,0,24714,428097,15092199,0,24277,Aspergillus_udagawae_gca_010724135_subject_array_1753474190.bin
,91492,GCA_010724255.1,PRJNA758027,Aspergillus udagawae,strain=IFM 46973,GCF_001078395.1,32252303,Aspergillus_udagawae_gca_010724255.ASM1072425v1.dna.toplevel.fa,GCF_001078395.1_Aud_assembly02_genomic.fna.gz, 33650743, 32252303,Aspergillus_udagawae_gca_010724255.ASM1072425v1.dna.toplevel.fa_vs_GCF_001078395.1_Aud_assembly02_genomic.fna_blast.xml,1,0,10173,1460,1,0,11421,2255507,16098592,0,26733,433434,13391618,0,23363,Aspergillus_udagawae_gca_010724255_subject_array_1753474203.bin
,91492,GCA_010724335.1,PRJNA758027,Aspergillus udagawae,strain=IFM 46973,GCF_001078395.1,32252303,Aspergillus_udagawae_gca_010724335.ASM1072433v1.dna.toplevel.fa,GCF_001078395.1_Aud_assembly02_genomic.fna.gz, 32495514, 32252303,Aspergillus_udagawae_gca_010724335.ASM1072433v1.dna.toplevel.fa_vs_GCF_001078395.1_Aud_assembly02_genomic.fna_blast.xml,0,0,10601,1383,0,0,9707,2261074,14146221,0,23364,427979,15346730,0,25244,Aspergillus_udagawae_gca_010724335_subject_array_1753474215.bin
,91492,GCA_010724795.1,PRJNA758027,Aspergillus udagawae,strain=IFM 46973,GCF_001078395.1,32252303,Aspergillus_udagawae_gca_010724795.ASM1072479v1.dna.toplevel.fa,GCF_001078395.1_Aud_assembly02_genomic.fna.gz, 31222906, 32252303,Aspergillus_udagawae_gca_010724795.ASM1072479v1.dna.toplevel.fa_vs_GCF_001078395.1_Aud_assembly02_genomic.fna_blast.xml,0,0,9496,1259,0,0,10128,2741953,15941974,0,23944,410936,13090047,0,22566,Aspergillus_udagawae_gca_010724795_subject_array_1753474226.bin
,91928,GCA_000836115.1,PRJNA326653,Exophiala spinifera,strain=CBS 89968,GCF_000836115.1,32912349,Exophiala_spinifera_gca_000836115.Exop_spin_CBS89968_V1.dna.toplevel.fa,GCF_000836115.1_Exop_spin_CBS89968_V1_genomic.fna.gz, 32912349, 32912349,Exophiala_spinifera_gca_000836115.Exop_spin_CBS89968_V1.dna.toplevel.fa_vs_GCF_000836115.1_Exop_spin_CBS89968_V1_genomic.fna_blast.xml,0,0,1,0,0,0,0,38569,32873662,0,0,10,106,0,1,Exophiala_spinifera_gca_000836115_subject_array_1753474238.bin
,930089,GCA_000523435.1,PRJNA245123,Bipolaris zeicola 26-R-13,strain=26-R-13,GCF_000523435.1,31267936,Bipolaris_zeicola_26_r_13_gca_000523435.Cochliobolus_carbonum_v1.0.dna.toplevel.fa,GCF_000523435.1_Cochliobolus_carbonum_v1.0_genomic.fna.gz, 31267936, 31267936,Bipolaris_zeicola_26_r_13_gca_000523435.Cochliobolus_carbonum_v1.0.dna.toplevel.fa_vs_GCF_000523435.1_Cochliobolus_carbonum_v1.0_genomic.fna_blast.xml,0,0,0,0,0,0,15,18508,31249337,0,29,40,7,0,0,Bipolaris_zeicola_26_r_13_gca_000523435_subject_array_1753474250.bin
,930090,GCA_000523455.1,PRJNA245121,Bipolaris oryzae ATCC 44560,strain=ATCC 44560,GCF_000523455.1,31362097,Bipolaris_oryzae_atcc_44560_gca_000523455.Cochliobolus_miyabeanus_v1.0.dna.toplevel.fa,GCF_000523455.1_Cochliobolus_miyabeanus_v1.0_genomic.fna.gz, 31362097, 31362097,Bipolaris_oryzae_atcc_44560_gca_000523455.Cochliobolus_miyabeanus_v1.0.dna.toplevel.fa_vs_GCF_000523455.1_Cochliobolus_miyabeanus_v1.0_genomic.fna_blast.xml,0,0,1,0,0,0,10,34157,31327762,0,35,61,70,0,1,Bipolaris_oryzae_atcc_44560_gca_000523455_subject_array_1753474261.bin
,931890,GCA_000235365.1,PRJNA78153,Eremothecium cymbalariae DBVPG#7215,strain=DBVPG#7215,GCF_000235365.1,9669424,Eremothecium_cymbalariae_dbvpg_7215_gca_000235365.ASM23536v1.dna.toplevel.fa,GCF_000235365.1_ASM23536v1_genomic.fna.gz, 9669424, 9669424,Eremothecium_cymbalariae_dbvpg_7215_gca_000235365.ASM23536v1.dna.toplevel.fa_vs_GCF_000235365.1_ASM23536v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,9669424,0,0,0,0,0,0,Eremothecium_cymbalariae_dbvpg_7215_gca_000235365_subject_array_1753474265.bin
,948595,GCA_000192795.1,PRJNA242548,Vavraia culicis subsp. floridensis,strain=floridensis,GCF_000192795.1,6118689,Vavraia_culicis_subsp_floridensis_gca_000192795.Vavr_culi_floridensis_V1.dna.toplevel.fa,GCF_000192795.1_Vavr_culi_floridensis_V1_genomic.fna.gz, 6118689, 6118689,Vavraia_culicis_subsp_floridensis_gca_000192795.Vavr_culi_floridensis_V1.dna.toplevel.fa_vs_GCF_000192795.1_Vavr_culi_floridensis_V1_genomic.fna_blast.xml,0,0,2,0,0,0,0,84115,6034390,0,0,19,163,0,0,Vavraia_culicis_subsp_floridensis_gca_000192795_subject_array_1753474268.bin
,983964,GCA_003025095.1,PRJNA453596,Trichoderma harzianum CBS 226.95,strain=CBS 226.95,GCF_003025095.1,40980648,Trichoderma_harzianum_cbs_226_95_gca_003025095.Triha_v1.0.dna.toplevel.fa,GCF_003025095.1_Triha_v1.0_genomic.fna.gz, 40980648, 40980648,Trichoderma_harzianum_cbs_226_95_gca_003025095.Triha_v1.0.dna.toplevel.fa_vs_GCF_003025095.1_Triha_v1.0_genomic.fna_blast.xml,0,0,0,0,0,0,0,23164,40957420,0,0,9,55,0,0,Trichoderma_harzianum_cbs_226_95_gca_003025095_subject_array_1753474288.bin
,983966,GCA_001661405.1,PRJNA374042,Cyberlindnera jadinii NRRL Y-1542,strain=NRRL Y-1542,GCF_001661405.1,13018415,Cyberlindnera_jadinii_nrrl_y_1542_gca_001661405.Cybja1.dna.toplevel.fa,GCF_001661405.1_Cybja1_genomic.fna.gz, 13018415, 13018415,Cyberlindnera_jadinii_nrrl_y_1542_gca_001661405.Cybja1.dna.toplevel.fa_vs_GCF_001661405.1_Cybja1_genomic.fna_blast.xml,0,0,2,0,0,0,0,260339,12757463,0,1,74,530,0,6,Cyberlindnera_jadinii_nrrl_y_1542_gca_001661405_subject_array_1753474294.bin
,984485,GCA_001661395.1,PRJNA374043,Hyphopichia burtonii NRRL Y-1933,strain=NRRL Y-1933,GCF_001661395.1,12403110,Hyphopichia_burtonii_nrrl_y_1933_gca_001661395.Hypbu1.dna.toplevel.fa,GCF_001661395.1_Hypbu1_genomic.fna.gz, 12403110, 12403110,Hyphopichia_burtonii_nrrl_y_1933_gca_001661395.Hypbu1.dna.toplevel.fa_vs_GCF_001661395.1_Hypbu1_genomic.fna_blast.xml,0,0,0,0,0,0,0,56112,12346979,0,0,1,18,0,0,Hyphopichia_burtonii_nrrl_y_1933_gca_001661395_subject_array_1753474298.bin
,984486,GCA_001661335.1,PRJNA352836,Babjeviella inositovora NRRL Y-12698,strain=NRRL Y-12698,GCF_001661335.1,15221050,Babjeviella_inositovora_nrrl_y_12698_gca_001661335.Babin1.dna.toplevel.fa,GCF_001661335.1_Babin1_genomic.fna.gz, 15221050, 15221050,Babjeviella_inositovora_nrrl_y_12698_gca_001661335.Babin1.dna.toplevel.fa_vs_GCF_001661335.1_Babin1_genomic.fna_blast.xml,0,0,1,1,0,0,0,167583,15053247,0,0,20,198,0,0,Babjeviella_inositovora_nrrl_y_12698_gca_001661335_subject_array_1753474304.bin
,984487,GCA_001661415.1,PRJNA374041,Suhomyces tanzawaensis NRRL Y-17324,strain=NRRL Y-17324,GCF_001661415.1,13136204,Suhomyces_tanzawaensis_nrrl_y_17324_gca_001661415.Canta1.dna.toplevel.fa,GCF_001661415.1_Canta1_genomic.fna.gz, 13136204, 13136204,Suhomyces_tanzawaensis_nrrl_y_17324_gca_001661415.Canta1.dna.toplevel.fa_vs_GCF_001661415.1_Canta1_genomic.fna_blast.xml,0,0,0,0,0,0,0,32133,13103851,0,0,8,211,0,1,Suhomyces_tanzawaensis_nrrl_y_17324_gca_001661415_subject_array_1753474309.bin
,993615,GCA_000231115.1,PRJNA242549,Vittaforma corneae ATCC 50505,strain=ATCC 50505,GCF_000231115.1,3213516,Vittaforma_corneae_atcc_50505_gca_000231115.Vitt_corn_V1.dna.toplevel.fa,GCF_000231115.1_Vitt_corn_V1_genomic.fna.gz, 3213516, 3213516,Vittaforma_corneae_atcc_50505_gca_000231115.Vitt_corn_V1.dna.toplevel.fa_vs_GCF_000231115.1_Vitt_corn_V1_genomic.fna_blast.xml,0,0,3,1,0,0,1,63794,3149391,0,1,38,274,0,13,Vittaforma_corneae_atcc_50505_gca_000231115_subject_array_1753474310.bin
