#name,species,division,taxonomy_id,assembly,assembly_accession,genebuild,variation,microarray,pan_compara,peptide_compara,genome_alignments,other_alignments,core_db,species_id,#assembly_accession,bioproject,biosample,wgs_master,refseq_category,taxid,species_taxid,organism_name,infraspecific_name,isolate,version_status,assembly_level,release_type,genome_rep,seq_rel_date,asm_name,asm_submitter,gbrs_paired_asm,paired_asm_comp,ftp_path,excluded_from_refseq,relation_to_type_material,asm_not_live_date,assembly_type,group,genome_size,genome_size_ungapped,gc_percent,replicon_count,scaffold_count,contig_count,annotation_provider,annotation_name,annotation_date,total_gene_count,protein_coding_gene_count,non_coding_gene_count,pubmed_id,fasta_filename,downloaded_filename
dichomitus_squalens_lyad_421_ss1_gca_000275845,EnsemblFungi,732165,Dichomitus squalens v1.0,GCA_000275845.1,2013-05-JGI,N,N,N,Y,N,Y,fungi_basidiomycota1_collection_core_61_114_1,3,,GCF_000275845.1,PRJNA242541,SAMN02981282,AEID00000000.1,reference genome,732165,114155,Dichomitus squalens LYAD-421 SS1,strain=LYAD-421 SS1,na,latest,Scaffold,Major,Full,2012-07-12,Dichomitus squalens v1.0,JGI,GCA_000275845.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/275/845/GCF_000275845.1_Dichomitus_squalens_v1.0,na,na,na,haploid,fungi,42748430,39457462,55.5,0,542,1865,JGI,Annotation submitted by JGI,2020-02-04,12497,12275,214,22745431,Dichomitus_squalens_lyad_421_ss1_gca_000275845.Dichomitus_squalens_v1.0.dna.toplevel.fa,GCF_000275845.1_Dichomitus_squalens_v1.0_genomic.fna.gz
punctularia_strigosozonata_hhb_11173_ss5_gca_000264995,EnsemblFungi,741275,Punctularia strigosozonata v1.0,GCA_000264995.1,2013-05-JGI,N,N,N,Y,N,Y,fungi_basidiomycota1_collection_core_61_114_1,13,,GCF_000264995.1,PRJNA242546,SAMN00632096,AEGM00000000.1,reference genome,741275,202698,Punctularia strigosozonata HHB-11173 SS5,strain=HHB-11173 SS5,na,latest,Scaffold,Major,Full,2012-06-11,Punctularia strigosozonata v1.0,JGI,GCA_000264995.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/264/995/GCF_000264995.1_Punctularia_strigosozonata_v1.0,na,na,na,haploid,fungi,34171901,33070052,55.0,0,195,854,JGI,Annotation submitted by JGI,2024-01-02,11644,11537,105,22745431,Punctularia_strigosozonata_hhb_11173_ss5_gca_000264995.Punctularia_strigosozonata_v1.0.dna.toplevel.fa,GCF_000264995.1_Punctularia_strigosozonata_v1.0_genomic.fna.gz
coniophora_puteana_rwd_64_598_ss2_gca_000271625,EnsemblFungi,741705,Conpu1,GCA_000271625.1,2019-10-DOEJointGenomeInstitute,N,N,N,Y,N,Y,fungi_basidiomycota1_collection_core_61_114_1,4,,GCF_000271625.1,PRJNA245129,SAMN02981286,AEIT00000000.1,reference genome,741705,80637,Coniophora puteana RWD-64-598 SS2,strain=RWD-64-598 SS2,na,latest,Scaffold,Major,Full,2012-06-25,Conpu1,DOE Joint Genome Institute,GCA_000271625.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/271/625/GCF_000271625.1_Conpu1,na,na,na,haploid,fungi,42968544,41864241,52.5,0,210,692,DOE Joint Genome Institute,Annotation submitted by DOE Joint Genome Institute,2024-01-02,13894,13756,137,22745431,Coniophora_puteana_rwd_64_598_ss2_gca_000271625.Conpu1.dna.toplevel.fa,GCF_000271625.1_Conpu1_genomic.fna.gz
heterobasidion_irregulare_tc_32_1_gca_000320585,EnsemblFungi,747525,Heterobasidion irregulare v2.0,GCA_000320585.2,2014-04-JGI,N,N,N,Y,N,Y,fungi_basidiomycota1_collection_core_61_114_1,29,,GCF_000320585.1,PRJNA245138,SAMN02743865,AEOJ00000000.1,reference genome,747525,984962,Heterobasidion irregulare TC 32-1,strain=TC 32-1,na,latest,Scaffold,Major,Full,2014-01-17,Heterobasidion irregulare v2.0,JGI,GCA_000320585.2,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/320/585/GCF_000320585.1_Heterobasidion_irregulare_v2.0,na,na,na,haploid,fungi,33649967,33649644,52.0,0,15,18,JGI,Annotation submitted by JGI,2024-01-02,13270,13269,0,22463738,Heterobasidion_irregulare_tc_32_1_gca_000320585.Heterobasidion_irregulare_v2.0.dna.toplevel.fa,GCF_000320585.1_Heterobasidion_irregulare_v2.0_genomic.fna.gz
melampsora_laricipopulina,EnsemblFungi,747676,v1.0,GCA_000204055.1,2011-04-JGI,N,N,N,Y,N,Y,melampsora_laricipopulina_core_61_114_1,1,,GCF_000204055.1,PRJNA242542,SAMN02744053,AECX00000000.1,reference genome,747676,203908,Melampsora larici-populina 98AG31,strain=98AG31,na,latest,Scaffold,Major,Full,2011-04-13,v1.0,US DOE Joint Genome Institute (JGI-PGF),GCA_000204055.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/204/055/GCF_000204055.1_v1.0,na,na,na,haploid,fungi,101129028,97682699,41.0,0,462,3254,US DOE Joint Genome Institute (JGI-PGF),Annotation submitted by US DOE Joint Genome Institute (JGI-PGF),2023-12-29,16263,16255,0,21536894,,GCF_000204055.1_v1.0_genomic.fna.gz
arthrobotrys_oligospora_atcc_24927_gca_000225545,EnsemblFungi,756982,AOL24927 1.0,GCA_000225545.1,2011-09-LaboratoryforConservationandUtilizationofBioresourcesYunnanUniversityKunming650091PRChina,N,N,N,Y,N,Y,fungi_ascomycota1_collection_core_61_114_1,185,,GCF_000225545.1,PRJNA245119,SAMN02981262,ADOT00000000.1,reference genome,756982,2813651,Orbilia oligospora ATCC 24927,strain=ATCC 24927,na,latest,Scaffold,Major,Full,2011-09-08,AOL24927 1.0,"Laboratory for Conservation and Utilization of Bio-resources, Yunnan University, Kunming 650091, P. R. China",GCA_000225545.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/225/545/GCF_000225545.1_AOL24927_1.0,na,na,na,haploid,fungi,40072829,39966216,44.5,0,215,323,"Laboratory for Conservation and Utilization of Bio-resources, Yunnan University, Kunming 650091, P. R. China","Annotation submitted by Laboratory for Conservation and Utilization of Bio-resources, Yunnan University, Kunming 650091, P. R. China",2021-03-04,11479,11479,0,na,Arthrobotrys_oligospora_atcc_24927_gca_000225545.AOL24927_1.0.dna.toplevel.fa, P. R. China"_genomic.fna.gz
chaetomium_thermophilum_var_thermophilum_dsm_1495_gca_000221225,EnsemblFungi,759272,CTHT_3.0,GCA_000221225.1,2011-07-EMBL,N,N,N,N,N,Y,fungi_ascomycota1_collection_core_61_114_1,26,,GCF_000221225.1,PRJNA225505,SAMN02981263,ADUW00000000.1,reference genome,759272,209285,Thermochaetoides thermophila DSM 1495,strain=DSM 1495,na,latest,Scaffold,Major,Full,2011-07-22,CTHT_3.0,EMBL,GCA_000221225.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/221/225/GCF_000221225.1_CTHT_3.0,na,assembly from type material,na,haploid,fungi,28322806,28312548,52.5,0,21,112,EMBL,Annotation submitted by EMBL,2024-12-02,7473,7164,241,21784248,Chaetomium_thermophilum_var_thermophilum_dsm_1495_gca_000221225.CTHT_3.0.dna.toplevel.fa,GCF_000221225.1_CTHT_3.0_genomic.fna.gz
colletotrichum_higginsianum_imi_349063_gca_001672515,EnsemblFungi,759273,ASM167251v1,GCA_001672515.1,2016-06-GATCBiotechAG,N,N,N,N,N,Y,fungi_ascomycota3_collection_core_61_114_1,160,,GCF_001672515.1,PRJNA342684,SAMN04420120,LTAN00000000.1,reference genome,759273,80884,Colletotrichum higginsianum IMI 349063,strain=IMI 349063,na,latest,Chromosome,Major,Full,2016-06-21,ASM167251v1,GATC Biotech AG,GCA_001672515.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/672/515/GCF_001672515.1_ASM167251v1,na,na,na,haploid,fungi,50716103,50716103,54.5,12,25,25,GATC Biotech AG,Annotation submitted by GATC Biotech AG,2022-02-26,14651,14651,0,na,Colletotrichum_higginsianum_imi_349063_gca_001672515.ASM167251v1.dna.toplevel.fa,GCF_001672515.1_ASM167251v1_genomic.fna.gz
pichia_membranifaciens_nrrl_y_2026_gca_001661235,EnsemblFungi,763406,Picme2,GCA_001661235.1,2016-09-JGIPSF,N,N,N,Y,N,Y,fungi_ascomycota3_collection_core_61_114_1,189,,GCF_001661235.1,PRJNA352841,SAMN00760710,AEHA00000000.1,reference genome,763406,4926,Pichia membranifaciens NRRL Y-2026,strain=NRRL Y-2026,na,latest,Scaffold,Major,Full,2016-09-09,Picme2,JGI-PSF,GCA_001661235.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/661/235/GCF_001661235.1_Picme2,na,assembly from type material,na,haploid,fungi,11582150,11433774,45.0,0,10,144,NCBI RefSeq,Annotation submitted by NCBI RefSeq,2016-11-14,5701,5542,159,27535936,Pichia_membranifaciens_nrrl_y_2026_gca_001661235.Picme2.dna.toplevel.fa,GCF_001661235.1_Picme2_genomic.fna.gz
mixia_osmundae_iam_14324_gca_000708205,EnsemblFungi,764103,Mixia osmundae v1.0,GCA_000708205.1,2014-06-DOEJointGenomeInstitute,N,N,N,N,N,Y,fungi_basidiomycota1_collection_core_61_114_1,61,,GCF_000708205.1,PRJNA302309,SAMN02863149,AYOQ00000000.1,reference genome,764103,34349,Mixia osmundae IAM 14324,strain=IAM 14324,na,latest,Scaffold,Major,Full,2014-06-23,Mixia osmundae v1.0,DOE Joint Genome Institute,GCA_000708205.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/708/205/GCF_000708205.1_Mixia_osmundae_v1.0,na,na,na,haploid,fungi,13634488,13556769,55.5,0,156,208,DOE Joint Genome Institute,Annotation submitted by DOE Joint Genome Institute,2024-01-05,6838,6838,0,24372469,Mixia_osmundae_iam_14324_gca_000708205.Mixia_osmundae_v1.0.dna.toplevel.fa,GCF_000708205.1_Mixia_osmundae_v1.0_genomic.fna.gz
mixia_osmundae_iam_14324_gca_000241205,EnsemblFungi,764103,Mosmundae_2.0,GCA_000241205.2,2015-10-Mixiaosmundaegenomesequencingconsortium,N,N,N,Y,N,Y,fungi_basidiomycota1_collection_core_61_114_1,52,,GCF_000708205.1,PRJNA302309,SAMN02863149,AYOQ00000000.1,reference genome,764103,34349,Mixia osmundae IAM 14324,strain=IAM 14324,na,latest,Scaffold,Major,Full,2014-06-23,Mixia osmundae v1.0,DOE Joint Genome Institute,GCA_000708205.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/708/205/GCF_000708205.1_Mixia_osmundae_v1.0,na,na,na,haploid,fungi,13634488,13556769,55.5,0,156,208,DOE Joint Genome Institute,Annotation submitted by DOE Joint Genome Institute,2024-01-05,6838,6838,0,24372469,Mixia_osmundae_iam_14324_gca_000241205.Mosmundae_2.0.dna.toplevel.fa,GCF_000708205.1_Mixia_osmundae_v1.0_genomic.fna.gz
malassezia_restricta_gca_003290485,EnsemblFungi,76775,ASM329048v1,GCA_003290485.1,2018-07-KoreaPolarResearchInstitute,N,N,N,N,N,Y,fungi_basidiomycota1_collection_core_61_114_1,256,,GCF_003290485.1,PRJNA495494,SAMN09478194,na,reference genome,76775,76775,Malassezia restricta,strain=KCTC 27527,na,latest,Complete Genome,Major,Full,2018-07-09,ASM329048v1,Korea Polar Research Institute,GCA_003290485.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/290/485/GCF_003290485.1_ASM329048v1,na,na,na,haploid,fungi,7330907,7330907,56.0,9,9,9,Korea Polar Research Institute,Annotation submitted by Korea Polar Research Institute,2022-04-18,4544,4406,138,na,Malassezia_restricta_gca_003290485.ASM329048v1.dna.toplevel.fa,GCF_003290485.1_ASM329048v1_genomic.fna.gz
aspergillus_brasiliensis_cbs_101740_gca_001889945,EnsemblFungi,767769,Aspbr1,GCA_001889945.1,2017-05-DOEJointGenomeInstitute,N,N,N,N,N,Y,fungi_ascomycota3_collection_core_61_114_1,243,,GCF_001889945.1,PRJNA1151043,SAMN00203938,LJXV00000000.1,reference genome,767769,319629,Aspergillus brasiliensis CBS 101740,strain=CBS 101740,na,latest,Scaffold,Major,Full,2016-12-08,Aspbr1,DOE Joint Genome Institute,GCA_001889945.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/889/945/GCF_001889945.1_Aspbr1,na,assembly from type material,na,haploid,fungi,35804080,35651645,50.5,0,103,288,DOE Joint Genome Institute,Annotation submitted by DOE Joint Genome Institute,2024-09-04,13259,12985,269,na,Aspergillus_brasiliensis_cbs_101740_gca_001889945.Aspbr1.dna.toplevel.fa,GCF_001889945.1_Aspbr1_genomic.fna.gz
malassezia_pachydermatis_gca_001278385,EnsemblFungi,77020,MalaPachy,GCA_001278385.1,2015-10-UniversityofUtrecht,N,N,N,N,N,Y,fungi_basidiomycota1_collection_core_61_114_1,103,,GCF_001278385.1,PRJNA309726,SAMN03838212,LGAV00000000.1,reference genome,77020,77020,Malassezia pachydermatis,strain=CBS 1879,na,latest,Scaffold,Major,Full,2015-09-02,MalaPachy,University of Utrecht,GCA_001278385.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/278/385/GCF_001278385.1_MalaPachy,na,assembly designated as neotype,na,haploid,fungi,8150648,8149729,55.0,0,91,91,University of Utrecht,Annotation submitted by University of Utrecht,2017-08-28,4202,4202,0,26472839,Malassezia_pachydermatis_gca_001278385.MalaPachy.dna.toplevel.fa,GCF_001278385.1_MalaPachy_genomic.fna.gz
cenococcum_geophilum_1_58_gca_001692895,EnsemblFungi,794803,Cenococcum geophilum 1.58 v2.0,GCA_001692895.1,2018-07-DOEJointGenomeInstitute,N,N,N,N,N,Y,fungi_ascomycota4_collection_core_61_114_1,208,,GCF_001692895.1,PRJNA1151040,SAMN04110467,LKKR00000000.1,reference genome,794803,5570,Cenococcum geophilum 1.58,strain=1.58,na,latest,Scaffold,Major,Full,2016-07-26,Cenococcum geophilum 1.58 v2.0,DOE Joint Genome Institute,GCA_001692895.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/692/895/GCF_001692895.1_Cenococcum_geophilum_1.58_v2.0,na,na,na,haploid,fungi,177557160,177413650,37.5,0,268,625,DOE Joint Genome Institute,Annotation submitted by DOE Joint Genome Institute,2024-09-04,14733,14695,31,27601008,Cenococcum_geophilum_1_58_gca_001692895.Cenococcum_geophilum_1.58_v2.0.dna.toplevel.fa,GCF_001692895.1_Cenococcum_geophilum_1.58_v2.0_genomic.fna.gz
sugiyamaella_lignohabitans_gca_001640025,EnsemblFungi,796027,ASM164002v2,GCA_001640025.2,2016-10-UniversityofNaturalResourcesandLifeSciences,N,N,N,Y,N,Y,fungi_ascomycota3_collection_core_61_114_1,185,,GCF_001640025.1,PRJNA342695,SAMN04417247,na,reference genome,796027,796027,Sugiyamaella lignohabitans,strain=CBS 10342,na,latest,Complete Genome,Major,Full,2016-05-06,ASM164002v2,University of Natural Resources and Life Sciences,GCA_001640025.2,different,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/640/025/GCF_001640025.1_ASM164002v2,na,assembly from type material,na,haploid,fungi,15938258,15938258,45.0,4,4,4,University of Natural Resources and Life Sciences,Annotation submitted by University of Natural Resources and Life Sciences,2024-01-07,5341,5128,213,na,Sugiyamaella_lignohabitans_gca_001640025.ASM164002v2.dna.toplevel.fa,GCF_001640025.1_ASM164002v2_genomic.fna.gz
moesziomyces_antarcticus_gca_000747765,EnsemblFungi,84753,ASM74776v1,GCA_000747765.1,2014-09-NationalInstituteofAdvancedIndustrialScienceandTechnology,N,N,N,N,N,Y,fungi_basidiomycota1_collection_core_61_114_1,57,,GCF_000747765.1,PRJNA302316,SAMD00018595,BBIZ00000000.1,reference genome,84753,84753,Moesziomyces antarcticus,strain=JCM 10317,na,latest,Scaffold,Major,Full,2014-08-21,ASM74776v1,National Institute of Advanced Industrial Science and Technology,GCA_000747765.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/747/765/GCF_000747765.1_ASM74776v1,na,assembly from type material,na,haploid,fungi,18111965,18080654,61.0,0,197,276,National Institute of Advanced Industrial Science and Technology,Annotation submitted by National Institute of Advanced Industrial Science and Technology,2023-12-29,6885,6764,121,25291760,Moesziomyces_antarcticus_gca_000747765.ASM74776v1.dna.toplevel.fa,GCF_000747765.1_ASM74776v1_genomic.fna.gz
moesziomyces_antarcticus_gca_900322835,EnsemblFungi,84753,Pse_antar_v1,GCA_900322835.1,2019-08-TechnischeUniversitatMunchenWZW,N,N,N,N,N,Y,fungi_basidiomycota1_collection_core_61_114_1,265,,GCF_000747765.1,PRJNA302316,SAMD00018595,BBIZ00000000.1,reference genome,84753,84753,Moesziomyces antarcticus,strain=JCM 10317,na,latest,Scaffold,Major,Full,2014-08-21,ASM74776v1,National Institute of Advanced Industrial Science and Technology,GCA_000747765.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/747/765/GCF_000747765.1_ASM74776v1,na,assembly from type material,na,haploid,fungi,18111965,18080654,61.0,0,197,276,National Institute of Advanced Industrial Science and Technology,Annotation submitted by National Institute of Advanced Industrial Science and Technology,2023-12-29,6885,6764,121,25291760,Moesziomyces_antarcticus_gca_900322835.Pse_antar_v1.dna.toplevel.fa,GCF_000747765.1_ASM74776v1_genomic.fna.gz
fonsecaea_nubica_gca_001646965,EnsemblFungi,856822,ASM164696v1,GCA_001646965.1,2016-06-FederalUniversityofParana,N,N,N,N,N,Y,fungi_ascomycota3_collection_core_61_114_1,154,,GCF_001646965.1,PRJNA342681,SAMN04498467,LVCJ00000000.1,reference genome,856822,856822,Fonsecaea nubica,strain=CBS 269.64,na,latest,Scaffold,Major,Full,2016-05-18,ASM164696v1,Federal University of Parana,GCA_001646965.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/646/965/GCF_001646965.1_ASM164696v1,na,assembly from type material,na,haploid,fungi,33787447,33787347,52.5,0,258,258,Federal University of Parana,Annotation submitted by Federal University of Parana,2017-10-02,11717,11681,36,na,Fonsecaea_nubica_gca_001646965.ASM164696v1.dna.toplevel.fa,GCF_001646965.1_ASM164696v1_genomic.fna.gz
amorphotheca_resinae_atcc_22711_gca_003019875,EnsemblFungi,857342,Amore1,GCA_003019875.1,2018-04-DOEJointGenomeInstitute,N,N,N,Y,N,Y,fungi_ascomycota4_collection_core_61_114_1,56,,GCF_003019875.1,PRJNA453595,SAMN00788613,MADK00000000.1,reference genome,857342,5101,Amorphotheca resinae ATCC 22711,strain=ATCC 22711,na,latest,Scaffold,Major,Full,2018-03-27,Amore1,DOE Joint Genome Institute,GCA_003019875.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/019/875/GCF_003019875.1_Amore1,na,na,na,haploid,fungi,28632918,28460037,47.5,0,32,309,DOE Joint Genome Institute,Annotation submitted by DOE Joint Genome Institute,2018-04-26,9642,9642,0,29315638,Amorphotheca_resinae_atcc_22711_gca_003019875.Amore1.dna.toplevel.fa,GCF_003019875.1_Amore1_genomic.fna.gz
exophiala_dermatitidis_nih_ut8656_gca_000230625,EnsemblFungi,858893,Exop_derm_V1,GCA_000230625.1,2012-02-BroadInstitute,N,N,N,N,N,Y,fungi_ascomycota1_collection_core_61_114_1,123,,GCF_000230625.1,PRJNA225511,SAMN00760826,AFPA00000000.1,reference genome,858893,5970,Exophiala dermatitidis NIH/UT8656,strain=NIH/UT8656,na,latest,Scaffold,Major,Full,2011-10-19,Exop_derm_V1,Broad Institute,GCA_000230625.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/230/625/GCF_000230625.1_Exop_derm_V1,na,na,na,haploid,fungi,26350763,26346203,51.5,0,10,238,Broad Institute,Annotation submitted by Broad Institute,2024-01-02,9355,9284,70,28348446,Exophiala_dermatitidis_nih_ut8656_gca_000230625.Exop_derm_V1.dna.toplevel.fa,GCF_000230625.1_Exop_derm_V1_genomic.fna.gz
metschnikowia_bicuspidata_var_bicuspidata_nrrl_yb_4993_gca_001664035,EnsemblFungi,869754,Metbi1,GCA_001664035.1,2016-07-DOEJointGenomeInstitute,N,N,N,Y,N,Y,fungi_ascomycota3_collection_core_61_114_1,156,,GCF_001664035.1,PRJNA342692,SAMN00773783,LXTC00000000.1,reference genome,869754,27322,Metschnikowia bicuspidata var. bicuspidata NRRL YB-4993,strain=NRRL YB-4993,na,latest,Scaffold,Major,Full,2016-06-17,Metbi1,DOE Joint Genome Institute,GCA_001664035.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/664/035/GCF_001664035.1_Metbi1,na,assembly from type material,na,haploid,fungi,16055203,15677757,48.0,0,48,48,DOE Joint Genome Institute,Annotation submitted by DOE Joint Genome Institute,2017-08-29,6090,5837,249,27535936,Metschnikowia_bicuspidata_var_bicuspidata_nrrl_yb_4993_gca_001664035.Metbi1.dna.toplevel.fa,GCF_001664035.1_Metbi1_genomic.fna.gz
ogataea_parapolymorpha_dl_1_gca_000187245,EnsemblFungi,871575,Hansenula_2,GCA_000187245.3,2014-05-Centre,N,N,N,Y,N,Y,fungi_ascomycota1_collection_core_61_114_1,186,,GCF_000187245.1,PRJNA264114,SAMN02981294,AEOI00000000.2,reference genome,871575,1005962,Ogataea parapolymorpha DL-1,strain=DL-1,na,latest,Chromosome,Major,Full,2013-12-20,Hansenula_2,Centre,GCA_000187245.3,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/187/245/GCF_000187245.1_Hansenula_2,na,assembly from synonym type material,na,haploid,fungi,8874589,8870389,48.0,7,7,10,Centre,Annotation submitted by Centre,2023-12-29,5408,5325,83,24279325,Ogataea_parapolymorpha_dl_1_gca_000187245.Hansenula_2.dna.toplevel.fa,GCF_000187245.1_Hansenula_2_genomic.fna.gz
botrytis_porri_gca_004786265,EnsemblFungi,87229,ASM478626v1,GCA_004786265.1,2019-05-WageningenUniversity,N,N,N,N,N,Y,fungi_ascomycota5_collection_core_61_114_1,82,,GCF_014898465.1,PRJNA691331,SAMN10219764,RCTA00000000.1,reference genome,87229,87229,Botrytis porri,strain=MUCL 3234,na,latest,Contig,Major,Full,2020-10-20,ASM1489846v1,Wageningen University,GCA_014898465.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/898/465/GCF_014898465.1_ASM1489846v1,na,assembly from type material,na,haploid,fungi,46789968,46789968,40.0,0,31,31,Wageningen University,Annotation submitted by Wageningen University,2021-02-12,12076,12076,0,na,Botrytis_porri_gca_004786265.ASM478626v1.dna.toplevel.fa,GCF_014898465.1_ASM1489846v1_genomic.fna.gz
encephalitozoon_intestinalis_atcc_50506_gca_000146465,EnsemblFungi,876142,ASM14646v1,GCA_000146465.1,2014-10-KeelinglabUniversityofBritishColumbia,N,N,N,N,N,Y,fungi_microsporidia1_collection_core_61_114_1,10,,GCF_000146465.1,PRJNA51607,SAMN03081424,na,reference genome,876142,58839,Encephalitozoon intestinalis ATCC 50506,strain=ATCC 50506,na,latest,Chromosome,Major,Full,2010-08-16,ASM14646v1,"Keeling lab, University of British Columbia",GCA_000146465.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/146/465/GCF_000146465.1_ASM14646v1,na,na,na,haploid,fungi,2216898,2216798,41.5,11,11,11,"Keeling lab, University of British Columbia","Annotation submitted by Keeling lab, University of British Columbia",2022-04-18,2010,1938,72,20865802;22802648,Encephalitozoon_intestinalis_atcc_50506_gca_000146465.ASM14646v1.dna.toplevel.fa,identical_genomic.fna.gz
cutaneotrichosporon_oleaginosum_gca_001027345,EnsemblFungi,879819,Triol1,GCA_001027345.1,2016-06-DOEJointGenomeInstitute,N,N,N,Y,N,Y,fungi_basidiomycota1_collection_core_61_114_1,100,,GCF_008065305.1,PRJNA1120906,SAMN09399338,QKWL00000000.1,reference genome,879819,879819,Cutaneotrichosporon oleaginosum,strain=ATCC 20508,na,latest,Contig,Major,Full,2019-08-22,ASM806530v1,Ruhr-University Bochum,GCA_008065305.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/065/305/GCF_008065305.1_ASM806530v1,na,na,na,haploid,fungi,19820908,19820908,60.5,0,8,8,Ruhr-University Bochum,Annotation submitted by Ruhr-University Bochum,2024-06-10,7911,7911,0,31490920,Cutaneotrichosporon_oleaginosum_gca_001027345.Triol1.dna.toplevel.fa,GCF_008065305.1_ASM806530v1_genomic.fna.gz
cutaneotrichosporon_oleaginosum_gca_008065305,EnsemblFungi,879819,ASM806530v1,GCA_008065305.1,2020-01-RuhrUniversityBochum,N,N,N,N,N,Y,fungi_basidiomycota2_collection_core_61_114_1,7,,GCF_008065305.1,PRJNA1120906,SAMN09399338,QKWL00000000.1,reference genome,879819,879819,Cutaneotrichosporon oleaginosum,strain=ATCC 20508,na,latest,Contig,Major,Full,2019-08-22,ASM806530v1,Ruhr-University Bochum,GCA_008065305.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/065/305/GCF_008065305.1_ASM806530v1,na,na,na,haploid,fungi,19820908,19820908,60.5,0,8,8,Ruhr-University Bochum,Annotation submitted by Ruhr-University Bochum,2024-06-10,7911,7911,0,31490920,Cutaneotrichosporon_oleaginosum_gca_008065305.ASM806530v1.dna.toplevel.fa,GCF_008065305.1_ASM806530v1_genomic.fna.gz
nematocida_parisii_ertm1_gca_000250985,EnsemblFungi,881290,Nema_parisii_ERTm1_V3,GCA_000250985.1,2012-05-BroadInstitute,N,N,N,N,N,Y,fungi_microsporidia1_collection_core_61_114_1,8,,GCF_000250985.1,PRJNA242543,SAMN02981274,AEFF00000000.2,reference genome,881290,586133,Nematocida parisii ERTm1,strain=ERTm1,na,latest,Scaffold,Major,Full,2012-05-14,Nema_parisii_ERTm1_V3,Broad Institute,GCA_000250985.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/250/985/GCF_000250985.1_Nema_parisii_ERTm1_V3,na,na,na,haploid,fungi,4071346,4029057,34.5,0,65,126,Broad Institute,Annotation submitted by Broad Institute,2024-01-02,2724,2661,63,na,Nematocida_parisii_ertm1_gca_000250985.Nema_parisii_ERTm1_V3.dna.toplevel.fa,GCF_000250985.1_Nema_parisii_ERTm1_V3_genomic.fna.gz
