Index	Sequence ID	Virus Tax ID	FTP Path
29799	NC_076751	2686483	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/132/395/GCF_023132395.1_ASM2313239v1
29800	NC_076752	2686484	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/132/425/GCF_023132425.1_ASM2313242v1
29801	NC_076753	2686485	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/132/485/GCF_023132485.1_ASM2313248v1
29802	NC_076754	2686486	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/132/515/GCF_023132515.1_ASM2313251v1
29803	NC_076755	2686488	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/132/535/GCF_023132535.1_ASM2313253v1
29804	NC_076756	2686489	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/132/555/GCF_023132555.1_ASM2313255v1
29805	NC_076757	2686490	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/132/595/GCF_023132595.1_ASM2313259v1
29806	NC_076758	2686491	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/132/635/GCF_023132635.1_ASM2313263v1
29807	NC_076759	2686492	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/138/025/GCF_023138025.1_ASM2313802v1
29808	NC_076760	2686493	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/138/035/GCF_023138035.1_ASM2313803v1
29809	NC_076761	2686494	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/138/045/GCF_023138045.1_ASM2313804v1
29810	NC_076762	2686495	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/138/055/GCF_023138055.1_ASM2313805v1
29811	NC_076763	2686497	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/138/065/GCF_023138065.1_ASM2313806v1
29812	NC_076764	2686503	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/138/075/GCF_023138075.1_ASM2313807v1
29813	NC_076765	2686504	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/138/085/GCF_023138085.1_ASM2313808v1
29814	NC_076766	2686505	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/138/095/GCF_023138095.1_ASM2313809v1
29815	NC_076767	2686506	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/138/105/GCF_023138105.1_ASM2313810v1
29816	NC_076768	2686507	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/138/115/GCF_023138115.1_ASM2313811v1
29817	NC_076769	2686508	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/138/125/GCF_023138125.1_ASM2313812v1
29818	NC_076770	2686510	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/138/135/GCF_023138135.1_ASM2313813v1
29819	NC_076771	2686511	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/138/145/GCF_023138145.1_ASM2313814v1
29820	NC_076772	2686512	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/138/155/GCF_023138155.1_ASM2313815v1
29821	NC_076773	2686513	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/138/165/GCF_023138165.1_ASM2313816v1
29822	NC_076774	2686514	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/138/175/GCF_023138175.1_ASM2313817v1
29823	NC_076775	2686515	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/138/185/GCF_023138185.1_ASM2313818v1
29824	NC_076776	2686516	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/138/195/GCF_023138195.1_ASM2313819v1
29825	NC_076777	2686517	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/138/205/GCF_023138205.1_ASM2313820v1
29826	NC_076778	2686518	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/138/215/GCF_023138215.1_ASM2313821v1
29827	NC_076779	2686519	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/138/235/GCF_023138235.1_ASM2313823v1
29828	NC_076780	2686521	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/138/245/GCF_023138245.1_ASM2313824v1
29829	NC_076781	2686522	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/138/255/GCF_023138255.1_ASM2313825v1
29830	NC_076782	2686523	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/138/265/GCF_023138265.1_ASM2313826v1
29831	NC_076783	2686524	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/138/275/GCF_023138275.1_ASM2313827v1
29832	NC_076784	2686525	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/138/285/GCF_023138285.1_ASM2313828v1
29833	NC_076785	2686526	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/138/295/GCF_023138295.1_ASM2313829v1
29834	NC_076786	2686527	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/138/315/GCF_023138315.1_ASM2313831v1
29835	NC_076787	2686528	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/138/325/GCF_023138325.1_ASM2313832v1
29836	NC_076788	2686529	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/138/335/GCF_023138335.1_ASM2313833v1
29837	NC_076789	2686530	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/138/345/GCF_023138345.1_ASM2313834v1
29838	NC_076790	2686532	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/138/375/GCF_023138375.1_ASM2313837v1
29839	NC_076791	2686533	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/138/395/GCF_023138395.1_ASM2313839v1
29840	NC_076792	2686534	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/138/405/GCF_023138405.1_ASM2313840v1
29841	NC_076793	2686535	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/138/415/GCF_023138415.1_ASM2313841v1
29842	NC_076794	2686536	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/138/425/GCF_023138425.1_ASM2313842v1
29843	NC_076795	2686538	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/138/435/GCF_023138435.1_ASM2313843v1
29844	NC_076796	2686539	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/138/455/GCF_023138455.1_ASM2313845v1
29845	NC_076797	2686540	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/138/465/GCF_023138465.1_ASM2313846v1
29846	NC_076798	2686541	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/138/475/GCF_023138475.1_ASM2313847v1
29847	NC_076799	2686543	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/138/485/GCF_023138485.1_ASM2313848v1
29848	NC_076800	2686544	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/138/495/GCF_023138495.1_ASM2313849v1
29849	NC_076801	2686545	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/138/505/GCF_023138505.1_ASM2313850v1
29850	NC_076802	2686546	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/138/515/GCF_023138515.1_ASM2313851v1
29851	NC_076803	2686547	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/138/525/GCF_023138525.1_ASM2313852v1
29852	NC_076804	2686548	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/138/535/GCF_023138535.1_ASM2313853v1
29853	NC_076805	2686549	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/138/545/GCF_023138545.1_ASM2313854v1
29854	NC_076806	2686550	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/138/555/GCF_023138555.1_ASM2313855v1
29855	NC_076807	2686551	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/138/565/GCF_023138565.1_ASM2313856v1
29856	NC_076808	2686552	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/138/575/GCF_023138575.1_ASM2313857v1
29857	NC_076809	2686554	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/415/GCF_023141415.1_ASM2314141v1
29858	NC_076810	2686555	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/425/GCF_023141425.1_ASM2314142v1
29859	NC_076811	2686556	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/435/GCF_023141435.1_ASM2314143v1
29860	NC_076812	2686557	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/455/GCF_023141455.1_ASM2314145v1
29861	NC_076813	2686558	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/465/GCF_023141465.1_ASM2314146v1
29862	NC_076814	2686559	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/475/GCF_023141475.1_ASM2314147v1
29863	NC_076815	2686561	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/485/GCF_023141485.1_ASM2314148v1
29864	NC_076816	2686562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/495/GCF_023141495.1_ASM2314149v1
29865	NC_076817	2686563	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/505/GCF_023141505.1_ASM2314150v1
29866	NC_076818	2686565	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/525/GCF_023141525.1_ASM2314152v1
29867	NC_076819	2686566	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/535/GCF_023141535.1_ASM2314153v1
29868	NC_076820	2692087	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/545/GCF_023141545.1_ASM2314154v1
29869	NC_076821	2692088	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/555/GCF_023141555.1_ASM2314155v1
29870	NC_076822	2692093	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/575/GCF_023141575.1_ASM2314157v1
29871	NC_076823	2698667	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/585/GCF_023141585.1_ASM2314158v1
29872	NC_076824	2710874	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/595/GCF_023141595.1_ASM2314159v1
29873	NC_076825	33761	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/605/GCF_023141605.1_ASM2314160v1
29874	NC_076826	2735943	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/615/GCF_023141615.1_ASM2314161v1
29875	NC_076827	2735952	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/625/GCF_023141625.1_ASM2314162v1
29876	NC_076828	2735953	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/635/GCF_023141635.1_ASM2314163v1
29877	NC_076829	2735954	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/645/GCF_023141645.1_ASM2314164v1
29878	NC_076830	2735955	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/655/GCF_023141655.1_ASM2314165v1
29879	NC_076831	2735956	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/665/GCF_023141665.1_ASM2314166v1
29880	NC_076832	2735957	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/675/GCF_023141675.1_ASM2314167v1
29881	NC_076833	2735944	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/685/GCF_023141685.1_ASM2314168v1
29882	NC_076834	2735945	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/695/GCF_023141695.1_ASM2314169v1
29883	NC_076835	2735946	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/705/GCF_023141705.1_ASM2314170v1
29884	NC_076836	2735947	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/715/GCF_023141715.1_ASM2314171v1
29885	NC_076837	2735948	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/725/GCF_023141725.1_ASM2314172v1
29886	NC_076838	2735949	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/735/GCF_023141735.1_ASM2314173v1
29887	NC_076839	2735950	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/745/GCF_023141745.1_ASM2314174v1
29888	NC_076840	2735951	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/755/GCF_023141755.1_ASM2314175v1
29889	NC_076841	2716753	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/765/GCF_023141765.1_ASM2314176v1
29890	NC_076842	2716754	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/785/GCF_023141785.1_ASM2314178v1
29891	NC_076843	2735938	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/805/GCF_023141805.1_ASM2314180v1
29892	NC_076844	2735939	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/815/GCF_023141815.1_ASM2314181v1
29893	NC_076845	2735940	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/825/GCF_023141825.1_ASM2314182v1
29894	NC_076846	2735925	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/855/GCF_023141855.1_ASM2314185v1
29895	NC_076847	2735927	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/865/GCF_023141865.1_ASM2314186v1
29896	NC_076848	2735919	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/875/GCF_023141875.1_ASM2314187v1
29897	NC_076849	2735920	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/885/GCF_023141885.1_ASM2314188v1
29898	NC_076850	2735921	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/905/GCF_023141905.1_ASM2314190v1
29899	NC_076851	2735923	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/925/GCF_023141925.1_ASM2314192v1
29900	NC_076852	N/A	N/A
29901	NC_076854	1569061	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/955/GCF_023141955.1_ASM2314195v1
29902	NC_076855	2819081	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/965/GCF_023141965.1_ASM2314196v1
29903	NC_076856	2767230	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/995/GCF_023141995.1_ASM2314199v1
29904	NC_076857	2726182	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/142/015/GCF_023142015.1_ASM2314201v1
29905	NC_076858	2769355	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/147/365/GCF_023147365.1_ASM2314736v1
29906	NC_076859	2805863	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/147/415/GCF_023147415.1_ASM2314741v1
29907	NC_076860	2778976	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/147/455/GCF_023147455.1_ASM2314745v1
29908	NC_076861	3071304	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/147/485/GCF_023147485.1_ASM2314748v1
29909	NC_076862	2740120	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/147/495/GCF_023147495.1_ASM2314749v1
29910	NC_076863	2810133	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/147/515/GCF_023147515.1_ASM2314751v1
29911	NC_076864	3071215	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/147/555/GCF_023147555.1_ASM2314755v1
29912	NC_076865	2754817	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/147/625/GCF_023147625.1_ASM2314762v1
29913	NC_076866	2788946	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/147/635/GCF_023147635.1_ASM2314763v1
29914	NC_076867	N/A	N/A
29915	NC_076868	2793718	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/147/665/GCF_023147665.1_ASM2314766v1
29916	NC_076869	N/A	N/A
29917	NC_076870	2741644	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/147/775/GCF_023147775.1_ASM2314777v1
29918	NC_076871	2741645	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/147/785/GCF_023147785.1_ASM2314778v1
29919	NC_076872	2741646	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/147/795/GCF_023147795.1_ASM2314779v1
29920	NC_076873	2763129	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/147/845/GCF_023147845.1_ASM2314784v1
29921	NC_076874	2746375	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/147/875/GCF_023147875.1_ASM2314787v1
29922	NC_076875	2746352	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/147/925/GCF_023147925.1_ASM2314792v1
29923	NC_076876	2746355	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/147/955/GCF_023147955.1_ASM2314795v1
29924	NC_076877	2746353	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/147/985/GCF_023147985.1_ASM2314798v1
29925	NC_076878	2746356	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/148/025/GCF_023148025.1_ASM2314802v1
29926	NC_076879	2746357	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/148/045/GCF_023148045.1_ASM2314804v1
29927	NC_076880	2800899	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/148/085/GCF_023148085.1_ASM2314808v1
29928	NC_076881	2767013	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/148/115/GCF_023148115.1_ASM2314811v1
29929	NC_076882	2732256	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/148/155/GCF_023148155.1_ASM2314815v1
29930	NC_076883	2775266	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/148/205/GCF_023148205.1_ASM2314820v1
29931	NC_076884	2283237	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/148/215/GCF_023148215.1_ASM2314821v1
29932	NC_076885	2781948	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/148/255/GCF_023148255.1_ASM2314825v1
29933	NC_076886	N/A	N/A
29934	NC_076887	N/A	N/A
29935	NC_076888	2766562	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/148/355/GCF_023148355.1_ASM2314835v1
29936	NC_076889	2766563	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/148/365/GCF_023148365.1_ASM2314836v1
29937	NC_076890	2766564	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/148/395/GCF_023148395.1_ASM2314839v1
29938	NC_076891	2766565	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/148/445/GCF_023148445.1_ASM2314844v1
29939	NC_076892	N/A	N/A
29940	NC_076893	N/A	N/A
29941	NC_076894	2766568	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/148/535/GCF_023148535.1_ASM2314853v1
29942	NC_076895	2739681	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/148/555/GCF_023148555.1_ASM2314855v1
29943	NC_076896	2749300	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/148/625/GCF_023148625.1_ASM2314862v1
29944	NC_076897	2755404	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/148/645/GCF_023148645.1_ASM2314864v1
29945	NC_076898	2730538	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/148/675/GCF_023148675.1_ASM2314867v1
29946	NC_076899	2768771	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/148/695/GCF_023148695.1_ASM2314869v1
29947	NC_076900	2793953	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/148/735/GCF_023148735.1_ASM2314873v1
29948	NC_076901	2716759	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/148/775/GCF_023148775.1_ASM2314877v1
29949	NC_076902	2753665	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/148/805/GCF_023148805.1_ASM2314880v1
29950	NC_076903	2760745	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/148/875/GCF_023148875.1_ASM2314887v1
29951	NC_076904	3071225	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/148/905/GCF_023148905.1_ASM2314890v1
29952	NC_076905	2760664	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/148/945/GCF_023148945.1_IOZ_MaspGV_0.7.4
29953	NC_076906	2810811	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/148/965/GCF_023148965.1_ASM2314896v1
29954	NC_076907	2778520	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/155/195/GCF_023155195.1_ASM2315519v1
29955	NC_076908	2783683	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/155/205/GCF_023155205.1_MrGV
29956	NC_076909	2805917	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/155/235/GCF_023155235.1_ASM2315523v1
29957	NC_076910	870588	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/155/245/GCF_023155245.1_ASM2315524v1
29958	NC_076911	2806430	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/155/295/GCF_023155295.1_ASM2315529v1
29959	NC_076912	2806429	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/155/325/GCF_023155325.1_ASM2315532v1
29960	NC_076913	2829853	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/155/355/GCF_023155355.1_ASM2315535v1
29961	NC_076914	2813545	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/155/365/GCF_023155365.1_ASM2315536v1
29962	NC_076915	2796600	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/155/405/GCF_023155405.1_ASM2315540v1
29963	NC_076916	2883639	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/155/475/GCF_023155475.1_ASM2315547v1
29964	NC_076917	2796532	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/155/495/GCF_023155495.1_ASM2315549v1
29965	NC_076918	N/A	N/A
29966	NC_076919	2792565	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/155/515/GCF_023155515.1_ASM2315551v1
29967	NC_076920	2792567	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/155/545/GCF_023155545.1_ASM2315554v1
29968	NC_076921	2792566	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/155/605/GCF_023155605.1_ASM2315560v1
29969	NC_076922	2792596	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/155/645/GCF_023155645.1_ASM2315564v1
29970	NC_076923	2822469	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/155/655/GCF_023155655.1_Contig_1
29971	NC_076924	2848005	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/155/705/GCF_023155705.1_ASM2315570v1
29972	NC_076925	2848006	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/155/725/GCF_023155725.1_ASM2315572v1
29973	NC_076926	N/A	N/A
29974	NC_076927	N/A	N/A
29975	NC_076928	2805380	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/155/825/GCF_023155825.1_ASM2315582v1
29976	NC_076929	1272940	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/155/835/GCF_023155835.1_ASM2315583v1
29977	NC_076930	864693	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/155/865/GCF_023155865.1_ASM2315586v1
29978	NC_076931	864698	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/155/915/GCF_023155915.1_ASM2315591v1
29979	NC_076932	380432	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/155/935/GCF_023155935.1_ASM2315593v1
29980	NC_076933	864695	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/155/965/GCF_023155965.1_ASM2315596v1
29981	NC_076934	864694	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/155/985/GCF_023155985.1_ASM2315598v1
29982	NC_076935	380436	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/155/995/GCF_023155995.1_ASM2315599v1
29983	NC_076936	864692	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/156/025/GCF_023156025.1_ASM2315602v1
29984	NC_076937	2686073	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/156/065/GCF_023156065.1_ASM2315606v1
29985	NC_076938	1272948	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/156/095/GCF_023156095.1_ASM2315609v1
29986	NC_076939	2892035	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/156/125/GCF_023156125.1_ASM2315612v1
29987	NC_076940	2816848	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/156/145/GCF_023156145.1_ASM2315614v1
29988	NC_076941	2811341	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/156/175/GCF_023156175.1_ASM2315617v1
29989	NC_076942	2834153	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/156/215/GCF_023156215.1_ASM2315621v1
29990	NC_076943	2848909	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/156/275/GCF_023156275.1_ASM2315627v1
29991	NC_076944	2848910	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/156/295/GCF_023156295.1_ASM2315629v1
29992	NC_076945	2880838	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/156/315/GCF_023156315.1_ASM2315631v1
29993	NC_076946	2880837	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/156/345/GCF_023156345.1_ASM2315634v1
29994	NC_076947	N/A	N/A
29995	NC_076948	N/A	N/A
29996	NC_076951	2748342	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/749/975/GCF_024749975.1_ASM2474997v1
29997	NC_076955	2052649	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/750/045/GCF_024750045.1_ASM2475004v1
29998	NC_076959	N/A	N/A
29999	NC_076960	N/A	N/A
30000	NC_076961	N/A	N/A
30001	NC_076962	N/A	N/A
30002	NC_076963	2341050	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/935/515/GCF_027935515.1_ASM2793551v1
30003	NC_076964	173566	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/938/535/GCF_027938535.1_ASM2793853v1
30004	NC_076965	3118716	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/938/855/GCF_027938855.1_ASM2793885v1
30005	NC_076966	2604840	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/939/225/GCF_027939225.1_ASM2793922v1
30006	NC_076967	2597325	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/940/825/GCF_027940825.1_ASM2794082v1
30007	NC_076968	2762721	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/941/015/GCF_027941015.1_ASM2794101v1
30008	NC_076969	N/A	N/A
30009	NC_076970	2793719	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/882/575/GCF_029882575.1_ASM2988257v1
30010	NC_076971	2793722	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/882/605/GCF_029882605.1_ASM2988260v1
30011	NC_076972	2793723	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/882/635/GCF_029882635.1_ASM2988263v1
30012	NC_076973	2793738	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/882/665/GCF_029882665.1_ASM2988266v1
30013	NC_076974	2793739	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/882/715/GCF_029882715.1_ASM2988271v1
