Index,Sequence ID,Virus Tax ID,FTP Path,RefSeq Filename,Query Length,subject_length,blast_output,n_of_-7,n_of_-6,n_of_-5,n_of_-4,n_of_-3,n_of_-2,n_of_-1,n_of_0,n_of_1,n_of_2,n_of_3,n_of_4,n_of_5,n_of_6,n_of_7,binary_filename
29865,NC_076817,2686563,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/505/GCF_023141505.1_ASM2314150v1,GCF_023141505.1_ASM2314150v1_genomic.fna,2660,2660,/Users/gboldirev1/Documents/refseq/29865_NC_076817_blast.xml,0,0,0,0,0,0,0,0,2660,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29865_NC_076817_blast_subject_array_1748966673.bin
29866,NC_076818,2686565,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/525/GCF_023141525.1_ASM2314152v1,GCF_023141525.1_ASM2314152v1_genomic.fna,2618,2618,/Users/gboldirev1/Documents/refseq/29866_NC_076818_blast.xml,0,0,0,0,0,0,0,0,2618,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29866_NC_076818_blast_subject_array_1748966673.bin
29867,NC_076819,2686566,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/535/GCF_023141535.1_ASM2314153v1,GCF_023141535.1_ASM2314153v1_genomic.fna,2522,2522,/Users/gboldirev1/Documents/refseq/29867_NC_076819_blast.xml,0,0,0,0,0,0,0,0,2522,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29867_NC_076819_blast_subject_array_1748966673.bin
29868,NC_076820,2692087,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/545/GCF_023141545.1_ASM2314154v1,GCF_023141545.1_ASM2314154v1_genomic.fna,6643,6643,/Users/gboldirev1/Documents/refseq/29868_NC_076820_blast.xml,0,0,0,0,0,0,0,0,6643,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29868_NC_076820_blast_subject_array_1748966673.bin
29869,NC_076821,2692088,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/555/GCF_023141555.1_ASM2314155v1,GCF_023141555.1_ASM2314155v1_genomic.fna,6222,6222,/Users/gboldirev1/Documents/refseq/29869_NC_076821_blast.xml,0,0,0,0,0,0,0,0,6222,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29869_NC_076821_blast_subject_array_1748966673.bin
29870,NC_076822,2692093,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/575/GCF_023141575.1_ASM2314157v1,GCF_023141575.1_ASM2314157v1_genomic.fna,2879,2879,/Users/gboldirev1/Documents/refseq/29870_NC_076822_blast.xml,0,0,0,0,0,0,0,0,2879,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29870_NC_076822_blast_subject_array_1748966673.bin
29871,NC_076823,2698667,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/585/GCF_023141585.1_ASM2314158v1,GCF_023141585.1_ASM2314158v1_genomic.fna,6179,6179,/Users/gboldirev1/Documents/refseq/29871_NC_076823_blast.xml,0,0,0,0,0,0,0,0,6179,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29871_NC_076823_blast_subject_array_1748966673.bin
29872,NC_076824,2710874,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/595/GCF_023141595.1_ASM2314159v1,GCF_023141595.1_ASM2314159v1_genomic.fna,2313,2313,/Users/gboldirev1/Documents/refseq/29872_NC_076824_blast.xml,0,0,0,0,0,0,0,0,2313,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29872_NC_076824_blast_subject_array_1748966673.bin
29874,NC_076826,2735943,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/615/GCF_023141615.1_ASM2314161v1,GCF_023141615.1_ASM2314161v1_genomic.fna,5185,5185,/Users/gboldirev1/Documents/refseq/29874_NC_076826_blast.xml,0,0,0,0,0,0,0,0,5185,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29874_NC_076826_blast_subject_array_1748966673.bin
29875,NC_076827,2735952,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/625/GCF_023141625.1_ASM2314162v1,GCF_023141625.1_ASM2314162v1_genomic.fna,3561,3561,/Users/gboldirev1/Documents/refseq/29875_NC_076827_blast.xml,0,0,0,0,0,0,0,0,3561,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29875_NC_076827_blast_subject_array_1748966673.bin
29876,NC_076828,2735953,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/635/GCF_023141635.1_ASM2314163v1,GCF_023141635.1_ASM2314163v1_genomic.fna,3286,3286,/Users/gboldirev1/Documents/refseq/29876_NC_076828_blast.xml,0,0,0,0,0,0,0,0,3286,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29876_NC_076828_blast_subject_array_1748966673.bin
29877,NC_076829,2735954,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/645/GCF_023141645.1_ASM2314164v1,GCF_023141645.1_ASM2314164v1_genomic.fna,2861,2861,/Users/gboldirev1/Documents/refseq/29877_NC_076829_blast.xml,0,0,0,0,0,0,0,0,2861,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29877_NC_076829_blast_subject_array_1748966673.bin
29878,NC_076830,2735955,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/655/GCF_023141655.1_ASM2314165v1,GCF_023141655.1_ASM2314165v1_genomic.fna,3376,3376,/Users/gboldirev1/Documents/refseq/29878_NC_076830_blast.xml,0,0,0,0,0,0,0,0,3376,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29878_NC_076830_blast_subject_array_1748966673.bin
29879,NC_076831,2735956,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/665/GCF_023141665.1_ASM2314166v1,GCF_023141665.1_ASM2314166v1_genomic.fna,2697,2697,/Users/gboldirev1/Documents/refseq/29879_NC_076831_blast.xml,0,0,0,0,0,0,0,0,2697,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29879_NC_076831_blast_subject_array_1748966673.bin
29880,NC_076832,2735957,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/675/GCF_023141675.1_ASM2314167v1,GCF_023141675.1_ASM2314167v1_genomic.fna,2100,2100,/Users/gboldirev1/Documents/refseq/29880_NC_076832_blast.xml,0,0,0,0,0,0,0,0,2100,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29880_NC_076832_blast_subject_array_1748966673.bin
29881,NC_076833,2735944,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/685/GCF_023141685.1_ASM2314168v1,GCF_023141685.1_ASM2314168v1_genomic.fna,2430,2430,/Users/gboldirev1/Documents/refseq/29881_NC_076833_blast.xml,0,0,0,0,0,0,0,0,2430,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29881_NC_076833_blast_subject_array_1748966673.bin
29882,NC_076834,2735945,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/695/GCF_023141695.1_ASM2314169v1,GCF_023141695.1_ASM2314169v1_genomic.fna,2850,2850,/Users/gboldirev1/Documents/refseq/29882_NC_076834_blast.xml,0,0,0,0,0,0,0,0,2850,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29882_NC_076834_blast_subject_array_1748966673.bin
29883,NC_076835,2735946,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/705/GCF_023141705.1_ASM2314170v1,GCF_023141705.1_ASM2314170v1_genomic.fna,2898,2898,/Users/gboldirev1/Documents/refseq/29883_NC_076835_blast.xml,0,0,0,0,0,0,0,0,2898,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29883_NC_076835_blast_subject_array_1748966673.bin
29884,NC_076836,2735947,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/715/GCF_023141715.1_ASM2314171v1,GCF_023141715.1_ASM2314171v1_genomic.fna,2877,2877,/Users/gboldirev1/Documents/refseq/29884_NC_076836_blast.xml,0,0,0,0,0,0,0,0,2877,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29884_NC_076836_blast_subject_array_1748966673.bin
29885,NC_076837,2735948,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/725/GCF_023141725.1_ASM2314172v1,GCF_023141725.1_ASM2314172v1_genomic.fna,2484,2484,/Users/gboldirev1/Documents/refseq/29885_NC_076837_blast.xml,0,0,0,0,0,0,0,0,2484,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29885_NC_076837_blast_subject_array_1748966673.bin
29886,NC_076838,2735949,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/735/GCF_023141735.1_ASM2314173v1,GCF_023141735.1_ASM2314173v1_genomic.fna,2428,2428,/Users/gboldirev1/Documents/refseq/29886_NC_076838_blast.xml,0,0,0,0,0,0,0,0,2428,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29886_NC_076838_blast_subject_array_1748966673.bin
29887,NC_076839,2735950,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/745/GCF_023141745.1_ASM2314174v1,GCF_023141745.1_ASM2314174v1_genomic.fna,2493,2493,/Users/gboldirev1/Documents/refseq/29887_NC_076839_blast.xml,0,0,0,0,0,0,0,0,2493,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29887_NC_076839_blast_subject_array_1748966673.bin
29888,NC_076840,2735951,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/755/GCF_023141755.1_ASM2314175v1,GCF_023141755.1_ASM2314175v1_genomic.fna,2837,2837,/Users/gboldirev1/Documents/refseq/29888_NC_076840_blast.xml,0,0,0,0,0,0,0,0,2837,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29888_NC_076840_blast_subject_array_1748966673.bin
29889,NC_076841,2716753,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/765/GCF_023141765.1_ASM2314176v1,GCF_023141765.1_ASM2314176v1_genomic.fna,10933,10933,/Users/gboldirev1/Documents/refseq/29889_NC_076841_blast.xml,0,0,0,0,0,0,0,0,10933,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29889_NC_076841_blast_subject_array_1748966673.bin
29890,NC_076842,2716754,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/785/GCF_023141785.1_ASM2314178v1,GCF_023141785.1_ASM2314178v1_genomic.fna,10940,10940,/Users/gboldirev1/Documents/refseq/29890_NC_076842_blast.xml,0,0,0,0,0,0,0,0,10940,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29890_NC_076842_blast_subject_array_1748966673.bin
29891,NC_076843,2735938,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/805/GCF_023141805.1_ASM2314180v1,GCF_023141805.1_ASM2314180v1_genomic.fna,9875,9875,/Users/gboldirev1/Documents/refseq/29891_NC_076843_blast.xml,0,0,0,0,0,0,0,0,9875,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29891_NC_076843_blast_subject_array_1748966673.bin
29892,NC_076844,2735939,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/815/GCF_023141815.1_ASM2314181v1,GCF_023141815.1_ASM2314181v1_genomic.fna,9211,9211,/Users/gboldirev1/Documents/refseq/29892_NC_076844_blast.xml,0,0,0,0,0,0,0,0,9211,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29892_NC_076844_blast_subject_array_1748966673.bin
29893,NC_076845,2735940,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/825/GCF_023141825.1_ASM2314182v1,GCF_023141825.1_ASM2314182v1_genomic.fna,9817,9817,/Users/gboldirev1/Documents/refseq/29893_NC_076845_blast.xml,0,0,0,0,0,0,0,0,9817,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29893_NC_076845_blast_subject_array_1748966673.bin
29894,NC_076846,2735925,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/855/GCF_023141855.1_ASM2314185v1,GCF_023141855.1_ASM2314185v1_genomic.fna,13722,13722,/Users/gboldirev1/Documents/refseq/29894_NC_076846_blast.xml,0,0,0,0,0,0,0,0,13722,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29894_NC_076846_blast_subject_array_1748966673.bin
29895,NC_076847,2735927,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/865/GCF_023141865.1_ASM2314186v1,GCF_023141865.1_ASM2314186v1_genomic.fna,17631,17631,/Users/gboldirev1/Documents/refseq/29895_NC_076847_blast.xml,0,0,0,0,0,0,0,0,17631,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29895_NC_076847_blast_subject_array_1748966673.bin
29896,NC_076848,2735919,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/875/GCF_023141875.1_ASM2314187v1,GCF_023141875.1_ASM2314187v1_genomic.fna,8354,8354,/Users/gboldirev1/Documents/refseq/29896_NC_076848_blast.xml,0,0,0,0,0,0,0,0,8354,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29896_NC_076848_blast_subject_array_1748966673.bin
29897,NC_076849,2735920,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/885/GCF_023141885.1_ASM2314188v1,GCF_023141885.1_ASM2314188v1_genomic.fna,8349,8349,/Users/gboldirev1/Documents/refseq/29897_NC_076849_blast.xml,0,0,0,0,0,0,0,0,8349,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29897_NC_076849_blast_subject_array_1748966673.bin
29898,NC_076850,2735921,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/905/GCF_023141905.1_ASM2314190v1,GCF_023141905.1_ASM2314190v1_genomic.fna,6313,6313,/Users/gboldirev1/Documents/refseq/29898_NC_076850_blast.xml,0,0,0,0,0,0,0,0,6313,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29898_NC_076850_blast_subject_array_1748966673.bin
29899,NC_076851,2735923,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/925/GCF_023141925.1_ASM2314192v1,GCF_023141925.1_ASM2314192v1_genomic.fna,7881,7881,/Users/gboldirev1/Documents/refseq/29899_NC_076851_blast.xml,0,0,0,0,0,0,0,0,7881,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29899_NC_076851_blast_subject_array_1748966673.bin
29901,NC_076854,1569061,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/955/GCF_023141955.1_ASM2314195v1,GCF_023141955.1_ASM2314195v1_genomic.fna,11833,11833,/Users/gboldirev1/Documents/refseq/29901_NC_076854_blast.xml,0,0,0,0,0,0,0,0,11833,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29901_NC_076854_blast_subject_array_1748966673.bin
29902,NC_076855,2819081,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/965/GCF_023141965.1_ASM2314196v1,GCF_023141965.1_ASM2314196v1_genomic.fna,18939,18939,/Users/gboldirev1/Documents/refseq/29902_NC_076855_blast.xml,0,0,0,0,0,0,0,0,18939,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29902_NC_076855_blast_subject_array_1748966673.bin
29903,NC_076856,2767230,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/141/995/GCF_023141995.1_ASM2314199v1,GCF_023141995.1_ASM2314199v1_genomic.fna,19113,19113,/Users/gboldirev1/Documents/refseq/29903_NC_076856_blast.xml,0,0,0,0,0,0,0,0,19113,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29903_NC_076856_blast_subject_array_1748966673.bin
29904,NC_076857,2726182,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/142/015/GCF_023142015.1_ASM2314201v1,GCF_023142015.1_ASM2314201v1_genomic.fna,316,316,/Users/gboldirev1/Documents/refseq/29904_NC_076857_blast.xml,0,0,0,0,0,0,0,0,316,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29904_NC_076857_blast_subject_array_1748966673.bin
29905,NC_076858,2769355,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/147/365/GCF_023147365.1_ASM2314736v1,GCF_023147365.1_ASM2314736v1_genomic.fna,2087,2087,/Users/gboldirev1/Documents/refseq/29905_NC_076858_blast.xml,0,0,0,0,0,0,0,0,2087,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29905_NC_076858_blast_subject_array_1748966673.bin
29906,NC_076859,2805863,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/147/415/GCF_023147415.1_ASM2314741v1,GCF_023147415.1_ASM2314741v1_genomic.fna,4501,4501,/Users/gboldirev1/Documents/refseq/29906_NC_076859_blast.xml,0,0,0,0,0,0,0,0,4501,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29906_NC_076859_blast_subject_array_1748966673.bin
29907,NC_076860,2778976,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/147/455/GCF_023147455.1_ASM2314745v1,GCF_023147455.1_ASM2314745v1_genomic.fna,6271,6271,/Users/gboldirev1/Documents/refseq/29907_NC_076860_blast.xml,0,0,0,0,0,0,0,0,6271,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29907_NC_076860_blast_subject_array_1748966673.bin
29908,NC_076861,3071304,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/147/485/GCF_023147485.1_ASM2314748v1,GCF_023147485.1_ASM2314748v1_genomic.fna,12157,12157,/Users/gboldirev1/Documents/refseq/29908_NC_076861_blast.xml,0,0,0,0,0,0,0,0,12157,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29908_NC_076861_blast_subject_array_1748966673.bin
29909,NC_076862,2740120,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/147/495/GCF_023147495.1_ASM2314749v1,GCF_023147495.1_ASM2314749v1_genomic.fna,11542,11542,/Users/gboldirev1/Documents/refseq/29909_NC_076862_blast.xml,0,0,0,0,0,0,0,0,11542,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29909_NC_076862_blast_subject_array_1748966673.bin
29910,NC_076863,2810133,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/147/515/GCF_023147515.1_ASM2314751v1,GCF_023147515.1_ASM2314751v1_genomic.fna,9651,9651,/Users/gboldirev1/Documents/refseq/29910_NC_076863_blast.xml,0,0,0,0,0,0,0,0,9651,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29910_NC_076863_blast_subject_array_1748966673.bin
29911,NC_076864,3071215,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/147/555/GCF_023147555.1_ASM2314755v1,GCF_023147555.1_ASM2314755v1_genomic.fna,13736,13736,/Users/gboldirev1/Documents/refseq/29911_NC_076864_blast.xml,0,0,0,0,0,0,0,0,13736,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29911_NC_076864_blast_subject_array_1748966673.bin
29912,NC_076865,2754817,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/147/625/GCF_023147625.1_ASM2314762v1,GCF_023147625.1_ASM2314762v1_genomic.fna,8645,8645,/Users/gboldirev1/Documents/refseq/29912_NC_076865_blast.xml,0,0,0,0,0,0,0,0,8645,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29912_NC_076865_blast_subject_array_1748966673.bin
29913,NC_076866,2788946,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/147/635/GCF_023147635.1_ASM2314763v1,GCF_023147635.1_ASM2314763v1_genomic.fna,20336,20336,/Users/gboldirev1/Documents/refseq/29913_NC_076866_blast.xml,0,0,0,0,0,0,0,0,20336,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29913_NC_076866_blast_subject_array_1748966673.bin
29915,NC_076868,2793718,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/147/665/GCF_023147665.1_ASM2314766v1,GCF_023147665.1_ASM2314766v1_genomic.fna,324,324,/Users/gboldirev1/Documents/refseq/29915_NC_076868_blast.xml,0,0,0,0,0,0,0,0,324,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29915_NC_076868_blast_subject_array_1748966673.bin
29917,NC_076870,2741644,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/147/775/GCF_023147775.1_ASM2314777v1,GCF_023147775.1_ASM2314777v1_genomic.fna,2218,2218,/Users/gboldirev1/Documents/refseq/29917_NC_076870_blast.xml,0,0,0,0,0,0,0,0,2218,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29917_NC_076870_blast_subject_array_1748966673.bin
29918,NC_076871,2741645,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/147/785/GCF_023147785.1_ASM2314778v1,GCF_023147785.1_ASM2314778v1_genomic.fna,2745,2745,/Users/gboldirev1/Documents/refseq/29918_NC_076871_blast.xml,0,0,0,0,0,0,0,0,2745,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29918_NC_076871_blast_subject_array_1748966673.bin
29919,NC_076872,2741646,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/147/795/GCF_023147795.1_ASM2314779v1,GCF_023147795.1_ASM2314779v1_genomic.fna,2833,2833,/Users/gboldirev1/Documents/refseq/29919_NC_076872_blast.xml,0,0,0,0,0,0,0,0,2833,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29919_NC_076872_blast_subject_array_1748966673.bin
29920,NC_076873,2763129,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/147/845/GCF_023147845.1_ASM2314784v1,GCF_023147845.1_ASM2314784v1_genomic.fna,6847,6847,/Users/gboldirev1/Documents/refseq/29920_NC_076873_blast.xml,0,0,0,0,0,0,0,0,6847,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29920_NC_076873_blast_subject_array_1748966673.bin
29921,NC_076874,2746375,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/147/875/GCF_023147875.1_ASM2314787v1,GCF_023147875.1_ASM2314787v1_genomic.fna,11217,11217,/Users/gboldirev1/Documents/refseq/29921_NC_076874_blast.xml,0,0,0,0,0,0,0,0,11217,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29921_NC_076874_blast_subject_array_1748966673.bin
29922,NC_076875,2746352,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/147/925/GCF_023147925.1_ASM2314792v1,GCF_023147925.1_ASM2314792v1_genomic.fna,6450,6450,/Users/gboldirev1/Documents/refseq/29922_NC_076875_blast.xml,0,0,0,0,0,0,0,0,6450,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29922_NC_076875_blast_subject_array_1748966673.bin
29923,NC_076876,2746355,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/147/955/GCF_023147955.1_ASM2314795v1,GCF_023147955.1_ASM2314795v1_genomic.fna,14666,14666,/Users/gboldirev1/Documents/refseq/29923_NC_076876_blast.xml,0,0,0,0,0,0,0,0,14666,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29923_NC_076876_blast_subject_array_1748966673.bin
29924,NC_076877,2746353,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/147/985/GCF_023147985.1_ASM2314798v1,GCF_023147985.1_ASM2314798v1_genomic.fna,10121,10121,/Users/gboldirev1/Documents/refseq/29924_NC_076877_blast.xml,0,0,0,0,0,0,0,0,10121,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29924_NC_076877_blast_subject_array_1748966673.bin
29925,NC_076878,2746356,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/148/025/GCF_023148025.1_ASM2314802v1,GCF_023148025.1_ASM2314802v1_genomic.fna,6724,6724,/Users/gboldirev1/Documents/refseq/29925_NC_076878_blast.xml,0,0,0,0,0,0,0,0,6724,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29925_NC_076878_blast_subject_array_1748966673.bin
29926,NC_076879,2746357,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/148/045/GCF_023148045.1_ASM2314804v1,GCF_023148045.1_ASM2314804v1_genomic.fna,13833,13833,/Users/gboldirev1/Documents/refseq/29926_NC_076879_blast.xml,0,0,0,0,0,0,0,0,13833,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29926_NC_076879_blast_subject_array_1748966673.bin
29927,NC_076880,2800899,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/148/085/GCF_023148085.1_ASM2314808v1,GCF_023148085.1_ASM2314808v1_genomic.fna,2085,2085,/Users/gboldirev1/Documents/refseq/29927_NC_076880_blast.xml,0,0,0,0,0,0,0,0,2085,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29927_NC_076880_blast_subject_array_1748966673.bin
29928,NC_076881,2767013,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/148/115/GCF_023148115.1_ASM2314811v1,GCF_023148115.1_ASM2314811v1_genomic.fna,2455,2455,/Users/gboldirev1/Documents/refseq/29928_NC_076881_blast.xml,0,0,0,0,0,0,0,0,2455,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29928_NC_076881_blast_subject_array_1748966673.bin
29929,NC_076882,2732256,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/148/155/GCF_023148155.1_ASM2314815v1,GCF_023148155.1_ASM2314815v1_genomic.fna,7127,7127,/Users/gboldirev1/Documents/refseq/29929_NC_076882_blast.xml,0,0,0,0,0,0,0,0,7127,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29929_NC_076882_blast_subject_array_1748966673.bin
29930,NC_076883,2775266,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/148/205/GCF_023148205.1_ASM2314820v1,GCF_023148205.1_ASM2314820v1_genomic.fna,9666,9666,/Users/gboldirev1/Documents/refseq/29930_NC_076883_blast.xml,0,0,0,0,0,0,0,0,9666,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29930_NC_076883_blast_subject_array_1748966673.bin
29931,NC_076884,2283237,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/148/215/GCF_023148215.1_ASM2314821v1,GCF_023148215.1_ASM2314821v1_genomic.fna,7621,7621,/Users/gboldirev1/Documents/refseq/29931_NC_076884_blast.xml,0,0,0,0,0,0,0,0,7621,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29931_NC_076884_blast_subject_array_1748966673.bin
29932,NC_076885,2781948,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/148/255/GCF_023148255.1_ASM2314825v1,GCF_023148255.1_ASM2314825v1_genomic.fna,7160,7160,/Users/gboldirev1/Documents/refseq/29932_NC_076885_blast.xml,0,0,0,0,0,0,0,0,7160,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29932_NC_076885_blast_subject_array_1748966673.bin
29935,NC_076888,2766562,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/148/355/GCF_023148355.1_ASM2314835v1,GCF_023148355.1_ASM2314835v1_genomic.fna,1788,1788,/Users/gboldirev1/Documents/refseq/29935_NC_076888_blast.xml,0,0,0,0,0,0,0,0,1788,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/29935_NC_076888_blast_subject_array_1748966673.bin
